date,City,temperature_2m_mean,wind_speed_10m_mean,relative_humidity_2m_mean,precipitation_sum
2022-12-30,Ratnapura district,24.735083,5.0379844,85.77484,1.0
2022-12-30,Trincomalee District,25.408752,9.011811,79.80651,0.1
2022-12-30,Vavuniya District,24.72125,10.229398,82.19718,0.2
2022-12-31,Ampara District,24.234,8.684614,82.14532,0.0
2022-12-31,Anuradhapura District,24.646917,8.406976,82.908775,0.0
2022-12-31,Badulla District,19.225752,7.2812634,84.16598,0.0
2022-12-31,Batticaloa District,24.213083,7.153879,83.57995,0.2
2022-12-31,Colombo District,25.178415,11.435794,71.52837,0.0
2022-12-31,Galle District,24.827667,6.8442993,82.13421,0.0
2022-12-31,Gampaha District,25.503004,12.205455,68.65322,0.0
2022-12-31,Hambantota District,25.979414,17.52321,69.263824,0.0
2022-12-31,Jaffna District,25.459915,9.455674,80.53487,0.1
2022-12-31,Kalutara District,23.996336,5.5798306,80.37955,0.0
2022-12-31,Kandy District,21.79275,11.393144,75.81748,0.0
2022-12-31,Kegalle District,23.552917,10.103288,68.87119,0.0
2022-12-31,Kilinochchi District,24.772417,8.7814455,82.943886,0.2
2022-12-31,Mannar District,25.31958,10.84089,79.26443,0.6
2022-12-31,Matale District,22.150833,8.382264,77.7049,0.0
2022-12-31,Matara District,25.690168,11.394977,74.64369,0.0
2022-12-31,Monaragala District,23.997911,12.402179,76.52213,0.0
2022-12-31,Mullaitivu District,25.612083,10.41576,81.029274,0.6
2022-12-31,Nuwara Eliya District,12.669167,6.2070765,77.87087,0.2
2022-12-31,Polonnaruwa District,24.544752,5.7522354,81.85317,0.0
2022-12-31,Puttalam District,25.317915,11.441134,80.422935,0.0
2022-12-31,Ratnapura district,25.008001,4.285978,76.256004,0.0
2022-12-31,Trincomalee District,24.837915,7.711576,82.31611,0.8000001
2022-12-31,Vavuniya District,24.329584,8.801192,82.997795,0.1
2023-01-01,Ampara District,24.334,10.159276,82.07289,0.0
2023-01-01,Anuradhapura District,24.542747,10.355737,82.62397,0.0
2023-01-01,Badulla District,19.452831,9.305757,82.51493,0.4
2023-01-01,Batticaloa District,24.363083,9.147853,83.62443,0.4
2023-01-01,Colombo District,24.726334,12.639386,73.00306,0.0
2023-01-01,Galle District,24.965166,7.6483207,82.36688,0.0
2023-01-01,Gampaha District,25.053,13.080991,70.24738,0.0
2023-01-01,Hambantota District,26.164833,17.835436,67.92214,0.0
2023-01-01,Jaffna District,25.441168,12.280248,79.883575,0.2
2023-01-01,Kalutara District,23.781752,5.873964,82.76244,0.0
2023-01-01,Kandy District,21.721916,10.689204,76.59945,0.0
2023-01-01,Kegalle District,22.732084,10.773919,70.77334,0.0
2023-01-01,Kilinochchi District,25.016169,10.9990015,80.57853,0.0
2023-01-01,Mannar District,25.4425,14.06104,78.08139,0.2
2023-01-01,Matale District,22.279999,9.093945,76.133446,0.0
2023-01-01,Matara District,24.988085,10.88037,83.99699,0.0
2023-01-01,Monaragala District,24.035418,13.845085,75.07009,0.0
2023-01-01,Mullaitivu District,25.659998,12.773224,79.448006,0.2
2023-01-01,Nuwara Eliya District,12.298332,6.4349976,76.79223,0.3
2023-01-01,Polonnaruwa District,24.517664,6.0233784,82.36715,0.1
2023-01-01,Puttalam District,25.224165,11.934648,79.49348,0.0
2023-01-01,Ratnapura district,24.930918,3.9022677,78.24268,0.0
2023-01-01,Trincomalee District,24.883757,9.289987,80.6416,0.0
2023-01-01,Vavuniya District,24.225418,9.769963,82.33252,0.0
2023-01-02,Ampara District,24.415247,9.921001,82.19269,0.8000001
2023-01-02,Anuradhapura District,24.488586,11.708012,80.185394,0.0
2023-01-02,Badulla District,19.771582,7.929442,88.72872,2.3
2023-01-02,Batticaloa District,24.742254,10.365169,79.42657,1.2
2023-01-02,Colombo District,24.865913,9.416916,76.116974,0.0
2023-01-02,Galle District,24.994337,7.5163636,84.14265,1.0
2023-01-02,Gampaha District,25.784248,10.521437,69.44716,0.1
2023-01-02,Hambantota District,26.221087,19.546309,69.416985,0.0
2023-01-02,Jaffna District,25.682833,13.673022,74.71038,0.0
2023-01-02,Kalutara District,23.84633,6.9944253,82.35273,0.0
2023-01-02,Kandy District,21.924002,14.059521,77.560074,0.0
2023-01-02,Kegalle District,23.250834,8.615016,72.14806,0.0
2023-01-02,Kilinochchi District,25.199503,12.729762,76.18517,0.0
2023-01-02,Mannar District,25.677916,14.073613,73.803055,0.0
2023-01-02,Matale District,22.300835,9.547406,78.26104,0.0
2023-01-02,Matara District,25.154747,12.351371,80.69295,0.8
2023-01-02,Monaragala District,24.175001,14.006733,77.488976,0.0
2023-01-02,Mullaitivu District,25.866251,15.3837385,75.29084,0.2
2023-01-02,Nuwara Eliya District,12.589999,7.3179526,80.84603,0.0
2023-01-02,Polonnaruwa District,24.707253,7.6422954,81.16435,1.1
2023-01-02,Puttalam District,25.080416,13.62522,77.2767,0.0
2023-01-02,Ratnapura district,24.68717,5.4858894,80.95442,0.0
2023-01-02,Trincomalee District,25.200422,10.619989,77.096504,0.3
2023-01-02,Vavuniya District,24.267084,11.879334,79.58906,0.0
2023-01-03,Ampara District,24.665247,10.675423,77.45991,0.3
2023-01-03,Anuradhapura District,24.353167,11.292256,78.61226,0.0
2023-01-03,Badulla District,19.536167,10.154197,91.615875,5.3999996
2023-01-03,Batticaloa District,24.990164,10.562064,75.863335,0.6
2023-01-03,Colombo District,25.64508,14.123395,70.71896,0.1
2023-01-03,Galle District,24.802666,7.2699065,83.80638,0.3
2023-01-03,Gampaha District,25.942581,14.305783,68.34977,0.3
2023-01-03,Hambantota District,26.668997,17.72798,65.92176,1.6
2023-01-03,Jaffna District,25.793251,15.537065,70.479324,0.1
2023-01-03,Kalutara District,24.22342,4.544089,80.51656,1.2
2023-01-03,Kandy District,21.882334,11.5235405,79.23563,0.4
2023-01-03,Kegalle District,23.852915,12.583728,71.779106,0.4
2023-01-03,Kilinochchi District,25.43908,14.322907,71.70813,0.0
2023-01-03,Mannar District,25.76542,16.811243,70.76742,0.1
2023-01-03,Matale District,22.409164,10.646876,78.10905,0.1
2023-01-03,Matara District,24.844332,9.036853,83.26505,1.0
2023-01-03,Monaragala District,24.408333,14.61665,74.74925,0.6
2023-01-03,Mullaitivu District,26.301666,16.89657,67.97153,0.0
2023-01-03,Nuwara Eliya District,12.885834,6.7210107,88.20129,1.2
2023-01-03,Polonnaruwa District,24.461418,8.123558,79.8482,1.2000002
2023-01-03,Puttalam District,25.001251,12.859501,76.17094,0.0
2023-01-03,Ratnapura district,25.097582,3.9439821,79.08015,1.2
2023-01-03,Trincomalee District,25.540003,11.4601555,70.97983,0.3
2023-01-03,Vavuniya District,24.352503,12.337467,75.88543,0.0
2023-01-04,Ampara District,24.806915,10.438579,76.55273,0.1
2023-01-04,Anuradhapura District,24.688583,10.7631,77.70501,0.0
2023-01-04,Badulla District,20.136168,9.265483,90.140144,2.2
2023-01-04,Batticaloa District,24.925583,10.171901,76.09049,0.3
2023-01-04,Colombo District,25.678415,13.614433,70.78542,0.0
2023-01-04,Galle District,25.240168,7.3923717,81.43185,0.0
2023-01-04,Gampaha District,26.067581,14.005871,68.443085,0.0
2023-01-04,Hambantota District,26.958588,19.545845,64.48319,0.6
2023-01-04,Jaffna District,25.878668,16.232979,71.53853,0.0
2023-01-04,Kalutara District,24.515083,4.8092003,79.95515,0.0
2023-01-04,Kandy District,22.248999,13.25339,77.34305,0.0
2023-01-04,Kegalle District,24.057083,10.940677,72.0292,0.0
2023-01-04,Kilinochchi District,25.428667,14.471794,73.470345,0.0
2023-01-04,Mannar District,25.707083,15.332924,71.20093,0.0
2023-01-04,Matale District,22.569582,9.807259,77.73799,0.0
2023-01-04,Matara District,25.502668,11.060874,80.19422,0.0
2023-01-04,Monaragala District,24.65,14.2948675,73.30774,0.0
2023-01-04,Mullaitivu District,25.989164,16.260881,72.21546,1.5000001
2023-01-04,Nuwara Eliya District,13.371249,5.714414,86.23242,3.3999999
2023-01-04,Polonnaruwa District,24.896833,7.58369,78.32087,0.1
2023-01-04,Puttalam District,25.207499,12.342105,75.2673,0.0
2023-01-04,Ratnapura district,25.335083,4.2902236,76.53941,0.0
2023-01-04,Trincomalee District,25.410837,11.02832,73.6128,0.0
2023-01-04,Vavuniya District,24.50875,11.7357,76.91892,0.0
2023-01-05,Ampara District,25.200668,10.389799,81.50554,3.1999998
2023-01-05,Anuradhapura District,24.763586,12.973889,83.374626,1.5
2023-01-05,Badulla District,20.694502,8.051516,93.87073,4.6
2023-01-05,Batticaloa District,25.327667,10.977173,81.961815,8.3
2023-01-05,Colombo District,26.288828,12.062599,73.798706,1.2
2023-01-05,Galle District,25.250582,5.937754,84.51173,1.3000001
2023-01-05,Gampaha District,26.875916,13.682206,69.18284,0.4
2023-01-05,Hambantota District,27.393997,19.514938,67.020836,0.6
2023-01-05,Jaffna District,26.028666,17.996964,74.716774,1.0
2023-01-05,Kalutara District,24.738,5.1751275,80.47722,0.6
2023-01-05,Kandy District,22.982332,14.540233,79.43692,0.70000005
2023-01-05,Kegalle District,24.894585,9.807366,72.68523,0.5
2023-01-05,Kilinochchi District,25.587,16.315376,76.36611,1.8000002
2023-01-05,Mannar District,26.034166,18.407648,74.43339,1.7000002
2023-01-05,Matale District,23.380003,9.439317,80.75208,0.6
2023-01-05,Matara District,25.87558,10.235192,79.34167,1.0
2023-01-05,Monaragala District,25.083334,14.8767805,76.89218,0.8
2023-01-05,Mullaitivu District,25.72458,17.724068,79.31824,4.0
2023-01-05,Nuwara Eliya District,14.604584,9.101069,90.76553,0.5
2023-01-05,Polonnaruwa District,25.065584,7.531971,82.5477,2.8000002
2023-01-05,Puttalam District,25.480415,13.928754,79.80506,1.1000001
2023-01-05,Ratnapura district,25.647583,4.5748653,80.75556,4.0
2023-01-05,Trincomalee District,25.381668,12.344383,81.06697,5.0
2023-01-05,Vavuniya District,24.498335,13.656078,83.48881,1.9000001
2023-01-06,Ampara District,23.981918,8.239739,90.2988,21.100002
2023-01-06,Anuradhapura District,23.569832,11.109889,92.06635,11.400001
2023-01-06,Badulla District,20.965334,6.386028,96.72693,12.600001
2023-01-06,Batticaloa District,24.00058,6.8223724,92.56525,26.200003
2023-01-06,Colombo District,25.145088,10.945138,85.03035,8.2
2023-01-06,Galle District,25.315165,4.9730725,88.46522,13.5
2023-01-06,Gampaha District,25.623833,10.393492,82.308784,1.0
2023-01-06,Hambantota District,25.977333,15.937817,79.33277,1.9000001
2023-01-06,Jaffna District,24.932833,19.616407,80.90566,7.0999994
2023-01-06,Kalutara District,23.921333,4.4518905,90.36617,22.1
2023-01-06,Kandy District,22.840668,11.609342,84.99918,3.8000002
2023-01-06,Kegalle District,23.915415,7.015468,86.241325,9.900001
2023-01-06,Kilinochchi District,23.916166,15.785409,88.56253,37.9
2023-01-06,Mannar District,24.384169,18.14977,85.570076,21.300003
2023-01-06,Matale District,23.542501,8.953714,84.53799,3.2999997
2023-01-06,Matara District,25.365168,8.180253,86.546814,6.6
2023-01-06,Monaragala District,24.0625,13.61954,86.17532,1.9000001
2023-01-06,Mullaitivu District,24.147497,18.71507,90.865105,31.8
2023-01-06,Nuwara Eliya District,15.14,7.9207644,91.922455,3.2
2023-01-06,Polonnaruwa District,23.653084,6.643644,90.77396,31.200005
2023-01-06,Puttalam District,24.409582,13.430879,88.02802,11.100001
2023-01-06,Ratnapura district,24.787169,3.5526915,88.43341,6.0999994
2023-01-06,Trincomalee District,23.592087,10.31384,92.97519,25.4
2023-01-06,Vavuniya District,23.15042,11.452293,92.745186,24.000004
2023-01-07,Ampara District,24.158998,9.036679,89.43972,7.8999996
2023-01-07,Anuradhapura District,23.599,11.809903,91.93881,15.5
2023-01-07,Badulla District,20.946585,6.393662,96.090126,22.9
2023-01-07,Batticaloa District,23.856833,7.6886787,93.09369,21.7
2023-01-07,Colombo District,25.009665,10.325099,86.80801,12.4
2023-01-07,Galle District,24.463083,4.907899,90.3768,12.4
2023-01-07,Gampaha District,25.242582,11.731063,85.30692,17.6
2023-01-07,Hambantota District,26.071081,16.880219,79.38401,6.2999997
2023-01-07,Jaffna District,25.582834,20.065336,77.86311,5.299999
2023-01-07,Kalutara District,23.73175,4.1904564,91.67016,48.3
2023-01-07,Kandy District,22.821917,11.280396,84.79594,1.0000001
2023-01-07,Kegalle District,23.967499,8.959294,85.70782,4.1
2023-01-07,Kilinochchi District,24.743248,16.50301,82.78523,12.4
2023-01-07,Mannar District,24.896667,18.774464,83.38279,9.6
2023-01-07,Matale District,23.380005,9.695259,85.36716,1.9000001
2023-01-07,Matara District,25.067247,7.6518283,88.07751,10.900001
2023-01-07,Monaragala District,24.054167,13.363483,87.45751,4.5
2023-01-07,Mullaitivu District,24.651667,18.358328,87.19049,19.000002
2023-01-07,Nuwara Eliya District,14.792084,9.668625,94.86425,3.1999996
2023-01-07,Polonnaruwa District,23.725998,6.146925,90.908775,17.2
2023-01-07,Puttalam District,24.484581,14.037492,88.783394,14.6
2023-01-07,Ratnapura district,24.403831,3.8554003,90.46863,28.4
2023-01-07,Trincomalee District,23.754585,10.461666,92.153496,28.999998
2023-01-07,Vavuniya District,23.36917,11.83723,91.8092,18.4
2023-01-08,Ampara District,24.331917,10.247394,85.70995,4.1
2023-01-08,Anuradhapura District,24.690666,13.094845,80.75356,0.0
2023-01-08,Badulla District,20.494501,8.656628,96.9378,11.400001
2023-01-08,Batticaloa District,25.029749,12.302989,82.73099,6.2
2023-01-08,Colombo District,25.678415,15.127528,79.1285,3.3999999
2023-01-08,Galle District,25.040167,3.9294546,87.63506,5.3
2023-01-08,Gampaha District,25.842585,16.209642,77.508965,0.5
2023-01-08,Hambantota District,26.448166,20.230225,72.97547,0.1
2023-01-08,Jaffna District,25.941162,19.677011,72.60282,0.0
2023-01-08,Kalutara District,23.935915,3.6230783,89.84264,10.7
2023-01-08,Kandy District,22.55525,12.68299,83.5507,0.90000004
2023-01-08,Kegalle District,24.425829,12.592689,80.25921,0.3
2023-01-08,Kilinochchi District,25.766169,18.209297,72.25465,0.0
2023-01-08,Mannar District,26.094582,20.60437,70.98094,0.0
2023-01-08,Matale District,23.198751,12.041369,82.55102,0.8000001
2023-01-08,Matara District,25.706831,9.768021,85.17905,2.3
2023-01-08,Monaragala District,24.070833,16.462112,82.729744,1.0
2023-01-08,Mullaitivu District,26.062078,20.630447,72.74834,0.0
2023-01-08,Nuwara Eliya District,14.502499,10.737751,95.12371,3.4
2023-01-08,Polonnaruwa District,24.721838,8.759851,82.53127,1.6000001
2023-01-08,Puttalam District,25.386665,14.434827,78.61316,0.5
2023-01-08,Ratnapura district,24.45175,3.7551432,89.18945,5.6
2023-01-08,Trincomalee District,25.08792,13.900437,79.42414,4.1
2023-01-08,Vavuniya District,24.679583,14.245759,78.25105,0.0
2023-01-09,Ampara District,24.796494,11.8635435,79.652824,1.2
2023-01-09,Anuradhapura District,23.863585,11.737029,78.47381,0.0
2023-01-09,Badulla District,20.398666,10.878734,94.31667,6.9999995
2023-01-09,Batticaloa District,24.848497,10.723924,77.705635,0.2
2023-01-09,Colombo District,25.98883,17.207008,70.39016,0.0
2023-01-09,Galle District,24.85475,5.659784,89.675545,3.7999997
2023-01-09,Gampaha District,26.073837,16.975523,69.43387,0.0
2023-01-09,Hambantota District,26.929419,21.184937,66.71647,0.1
2023-01-09,Jaffna District,25.026583,18.03222,70.58987,0.0
2023-01-09,Kalutara District,23.992167,4.8448234,87.616295,2.4
2023-01-09,Kandy District,22.35525,13.66397,79.63897,0.4
2023-01-09,Kegalle District,24.288332,14.271464,75.679436,0.1
2023-01-09,Kilinochchi District,24.686998,15.817023,71.9794,0.0
2023-01-09,Mannar District,25.132086,18.735426,70.26205,0.0
2023-01-09,Matale District,22.859163,12.118301,77.38608,0.0
2023-01-09,Matara District,25.390167,9.191798,83.616394,0.8
2023-01-09,Monaragala District,24.550001,17.135645,76.053535,0.0
2023-01-09,Mullaitivu District,25.355837,17.186932,69.49507,0.0
2023-01-09,Nuwara Eliya District,14.6483345,7.2174735,90.42798,0.0
2023-01-09,Polonnaruwa District,24.311417,9.128758,77.306274,0.0
2023-01-09,Puttalam District,24.626251,14.132259,75.73789,0.0
2023-01-09,Ratnapura district,24.91217,3.8464708,87.12827,1.0
2023-01-09,Trincomalee District,24.78583,11.605892,72.345665,0.0
2023-01-09,Vavuniya District,23.798334,12.5943,75.585365,0.0
2023-01-10,Ampara District,23.925667,12.147301,76.95083,0.0
2023-01-10,Anuradhapura District,23.232332,10.052904,78.00742,0.0
2023-01-10,Badulla District,19.37992,8.877068,92.26687,0.4
2023-01-10,Batticaloa District,23.565165,9.256594,78.9782,0.0
2023-01-10,Colombo District,25.088829,18.017092,68.59606,0.0
2023-01-10,Galle District,25.1985,6.338747,83.76427,0.1
2023-01-10,Gampaha District,25.246748,16.809744,67.662415,0.0
2023-01-10,Hambantota District,26.829416,18.68514,62.37457,0.0
2023-01-10,Jaffna District,24.62867,14.442315,67.459984,0.0
2023-01-10,Kalutara District,23.671333,7.735664,80.75288,0.0
2023-01-10,Kandy District,21.4615,11.924161,79.13993,0.0
2023-01-10,Kegalle District,23.16333,13.731343,76.30643,0.0
2023-01-10,Kilinochchi District,24.268244,13.735131,68.80896,0.0
2023-01-10,Mannar District,24.83,16.32659,67.36668,0.0
2023-01-10,Matale District,21.844582,10.4187155,76.96161,0.0
2023-01-10,Matara District,25.433914,9.108523,81.44177,0.0
2023-01-10,Monaragala District,23.956253,16.45153,73.13401,0.0
2023-01-10,Mullaitivu District,25.251665,15.301056,66.187294,0.0
2023-01-10,Nuwara Eliya District,14.250417,4.702784,79.13133,2.4999998
2023-01-10,Polonnaruwa District,23.661417,7.1699657,76.9555,0.0
2023-01-10,Puttalam District,23.872084,12.505711,75.56486,0.0
2023-01-10,Ratnapura district,24.441336,3.9013517,82.26932,0.0
2023-01-10,Trincomalee District,24.308752,10.599143,70.75039,0.0
2023-01-10,Vavuniya District,23.06292,10.663118,74.87407,0.0
2023-01-11,Ampara District,23.2965,10.575691,76.917534,0.0
2023-01-11,Anuradhapura District,23.46358,10.101207,77.05063,0.0
2023-01-11,Badulla District,18.713251,6.8678164,88.171875,0.0
2023-01-11,Batticaloa District,23.240166,8.007892,78.18439,0.0
2023-01-11,Colombo District,24.780502,15.812314,70.55595,0.0
2023-01-11,Galle District,24.883919,6.436334,84.67891,0.6
2023-01-11,Gampaha District,24.9405,14.331862,69.06658,0.0
2023-01-11,Hambantota District,26.071085,18.678303,60.936306,0.0
2023-01-11,Jaffna District,24.832832,13.645621,68.719765,0.0
2023-01-11,Kalutara District,22.973413,6.5911536,79.6424,0.0
2023-01-11,Kandy District,20.588581,12.119079,79.65528,0.0
2023-01-11,Kegalle District,22.613335,11.43426,74.76173,0.0
2023-01-11,Kilinochchi District,24.58075,12.48851,69.38825,0.0
2023-01-11,Mannar District,24.717499,14.482707,68.265495,0.0
2023-01-11,Matale District,21.650833,9.505966,76.21471,0.0
2023-01-11,Matara District,25.040169,10.896526,82.016266,0.0
2023-01-11,Monaragala District,23.506247,15.18464,71.72214,0.0
2023-01-11,Mullaitivu District,25.193335,13.968613,68.87169,0.0
2023-01-11,Nuwara Eliya District,13.03375,5.1942267,64.81693,0.0
2023-01-11,Polonnaruwa District,23.29267,6.3847556,79.69134,0.0
2023-01-11,Puttalam District,24.059584,11.410564,75.512634,0.0
2023-01-11,Ratnapura district,23.73925,3.9053242,81.74408,0.0
2023-01-11,Trincomalee District,24.183748,9.351176,71.67206,0.0
2023-01-11,Vavuniya District,23.129585,10.224853,75.69691,0.0
2023-01-12,Ampara District,23.111084,10.644807,76.60418,0.0
2023-01-12,Anuradhapura District,23.0615,9.511153,77.971565,0.0
2023-01-12,Badulla District,18.671583,6.782311,86.22162,0.3
2023-01-12,Batticaloa District,23.071417,9.504496,76.405205,0.0
2023-01-12,Colombo District,24.847162,13.793492,70.06215,0.0
2023-01-12,Galle District,24.550583,6.188067,83.95105,0.0
2023-01-12,Gampaha District,25.046751,12.001984,67.10861,0.0
2023-01-12,Hambantota District,25.737747,14.593846,63.249832,0.0
2023-01-12,Jaffna District,24.374496,12.145785,68.4664,0.0
2023-01-12,Kalutara District,23.183836,4.708461,79.53591,0.0
2023-01-12,Kandy District,21.00108,9.850113,75.58669,0.0
2023-01-12,Kegalle District,22.54875,9.458291,71.88655,0.0
2023-01-12,Kilinochchi District,23.457832,11.381597,73.657265,0.0
2023-01-12,Mannar District,24.340414,13.185326,69.87438,0.0
2023-01-12,Matale District,21.529999,8.30108,74.54741,0.0
2023-01-12,Matara District,24.752665,10.177768,83.73168,0.0
2023-01-12,Monaragala District,23.572916,13.76666,70.15142,0.0
2023-01-12,Mullaitivu District,24.924582,12.373016,66.87343,0.0
2023-01-12,Nuwara Eliya District,12.254582,4.887838,68.06768,0.5
2023-01-12,Polonnaruwa District,23.248919,6.0502486,76.33657,0.0
2023-01-12,Puttalam District,23.780416,10.833131,75.46122,0.0
2023-01-12,Ratnapura district,23.495499,4.6074033,81.287025,0.0
2023-01-12,Trincomalee District,23.944168,9.636646,70.69346,0.0
2023-01-12,Vavuniya District,22.771255,9.659675,75.40618,0.0
2023-01-13,Ampara District,23.729834,8.612871,77.53061,0.0
2023-01-13,Anuradhapura District,23.313585,9.65677,77.70326,0.0
2023-01-13,Badulla District,19.252834,5.8443,86.064095,0.4
2023-01-13,Batticaloa District,23.729752,8.874424,77.88089,0.2
2023-01-13,Colombo District,24.551332,10.85325,73.54178,0.0
2023-01-13,Galle District,25.136002,7.3514247,81.889275,0.0
2023-01-13,Gampaha District,25.271751,8.333473,67.702736,0.0
2023-01-13,Hambantota District,26.4065,17.949495,62.049572,0.0
2023-01-13,Jaffna District,24.49533,12.019875,69.546295,0.0
2023-01-13,Kalutara District,23.540083,5.328848,82.60794,0.0
2023-01-13,Kandy District,21.336502,13.292039,76.914375,0.0
2023-01-13,Kegalle District,22.909164,5.672541,73.83108,0.0
2023-01-13,Kilinochchi District,23.609915,11.063397,74.42628,0.0
2023-01-13,Mannar District,24.244585,12.783951,69.19602,0.0
2023-01-13,Matale District,21.938334,7.503218,76.23522,0.0
2023-01-13,Matara District,25.31933,13.277119,81.00141,0.0
2023-01-13,Monaragala District,23.960419,11.980949,71.68623,0.0
2023-01-13,Mullaitivu District,25.0225,12.114766,69.16507,0.0
2023-01-13,Nuwara Eliya District,14.069167,4.0389466,70.41489,1.2
2023-01-13,Polonnaruwa District,23.419752,7.1693726,78.61668,0.0
2023-01-13,Puttalam District,24.074165,10.897475,75.10118,0.0
2023-01-13,Ratnapura district,24.235086,3.8003123,79.63564,0.1
2023-01-13,Trincomalee District,24.187918,9.617021,73.198006,0.0
2023-01-13,Vavuniya District,23.069168,10.53869,75.61883,0.0
2023-01-14,Ampara District,24.529833,10.010535,78.446556,0.3
2023-01-14,Anuradhapura District,24.019829,9.111484,79.00048,0.0
2023-01-14,Badulla District,20.121582,6.4196835,89.461334,0.6
2023-01-14,Batticaloa District,24.3985,8.24305,79.312454,0.0
2023-01-14,Colombo District,25.4055,10.857864,78.0515,0.0
2023-01-14,Galle District,25.356834,6.3670154,84.66926,0.1
2023-01-14,Gampaha District,26.163414,9.081158,71.65052,0.0
2023-01-14,Hambantota District,26.719002,12.439072,67.017235,0.1
2023-01-14,Jaffna District,24.83075,11.544465,70.90598,0.0
2023-01-14,Kalutara District,24.685919,4.8276553,82.939064,0.0
2023-01-14,Kandy District,22.57192,10.909268,77.74855,0.0
2023-01-14,Kegalle District,23.927916,6.2415977,76.7187,0.2
2023-01-14,Kilinochchi District,24.357832,10.883817,74.24001,0.0
2023-01-14,Mannar District,25.488337,14.050237,68.49876,0.0
2023-01-14,Matale District,23.09875,8.839995,76.381294,0.0
2023-01-14,Matara District,25.5485,9.102776,82.18642,0.0
2023-01-14,Monaragala District,24.791666,13.276868,73.07211,0.0
2023-01-14,Mullaitivu District,25.301666,12.239736,72.0729,0.0
2023-01-14,Nuwara Eliya District,14.864999,3.3720777,81.59724,0.90000004
2023-01-14,Polonnaruwa District,24.1885,6.6365943,80.327515,0.1
2023-01-14,Puttalam District,24.761665,10.598205,76.580986,0.0
2023-01-14,Ratnapura district,25.091331,4.3081374,81.64611,0.0
2023-01-14,Trincomalee District,24.664999,9.573045,75.55157,0.0
2023-01-14,Vavuniya District,23.721252,10.192346,77.02312,0.0
2023-01-15,Ampara District,24.7465,8.019413,83.26371,1.5000001
2023-01-15,Anuradhapura District,24.374,8.889784,81.17402,0.3
2023-01-15,Badulla District,21.159086,4.5843983,89.14417,2.0
2023-01-15,Batticaloa District,24.469332,8.056423,84.04098,0.6
2023-01-15,Colombo District,24.822168,6.061641,83.978874,1.3000001
2023-01-15,Galle District,25.833918,6.2690525,83.51513,0.6
2023-01-15,Gampaha District,25.14258,5.099511,82.18428,2.0
2023-01-15,Hambantota District,26.348167,12.308289,73.4408,5.1
2023-01-15,Jaffna District,24.66408,10.43186,73.76766,0.0
2023-01-15,Kalutara District,24.24425,5.1465626,86.903755,13.799999
2023-01-15,Kandy District,22.948997,7.761005,78.649734,0.3
2023-01-15,Kegalle District,23.692497,4.0258675,83.27039,0.8
2023-01-15,Kilinochchi District,24.37033,10.063741,77.31788,0.0
2023-01-15,Mannar District,25.325834,12.474583,71.778206,0.0
2023-01-15,Matale District,23.171669,5.2883945,80.88475,1.2
2023-01-15,Matara District,25.5735,8.341681,84.667175,0.70000005
2023-01-15,Monaragala District,24.395834,9.771907,81.08903,1.4000001
2023-01-15,Mullaitivu District,25.341248,10.522814,75.44188,0.0
2023-01-15,Nuwara Eliya District,15.323331,2.5656273,78.75359,1.0000001
2023-01-15,Polonnaruwa District,24.544752,5.6257787,83.20559,1.1
2023-01-15,Puttalam District,25.036665,10.03258,78.519615,0.0
2023-01-15,Ratnapura district,24.660086,3.922097,85.47225,10.299999
2023-01-15,Trincomalee District,24.831673,8.753403,79.47018,0.2
2023-01-15,Vavuniya District,23.987917,9.560757,80.27125,0.0
2023-01-16,Ampara District,24.894419,7.291025,86.56531,5.5
2023-01-16,Anuradhapura District,24.032331,8.250574,88.535164,7.2999997
2023-01-16,Badulla District,21.059084,5.0370445,94.27564,6.6
2023-01-16,Batticaloa District,24.733917,7.1016126,88.09991,8.6
2023-01-16,Colombo District,24.80133,5.5347104,88.352325,8.900001
2023-01-16,Galle District,24.854752,4.2646317,88.29446,19.4
2023-01-16,Gampaha District,24.963417,4.190723,87.62261,23.9
2023-01-16,Hambantota District,26.014833,12.919232,80.192604,4.1
2023-01-16,Jaffna District,24.989088,12.767017,76.81542,0.0
2023-01-16,Kalutara District,23.690084,3.960653,90.028595,14.2
2023-01-16,Kandy District,23.017752,9.263723,82.51938,2.2
2023-01-16,Kegalle District,23.667501,3.7181015,87.580475,22.299997
2023-01-16,Kilinochchi District,24.857834,12.02699,79.1304,0.2
2023-01-16,Mannar District,25.515417,13.543564,75.78997,1.6999999
2023-01-16,Matale District,23.232084,4.9720016,85.40415,4.2000003
2023-01-16,Matara District,25.531832,9.481523,84.79979,3.4
2023-01-16,Monaragala District,24.01667,11.346665,86.368416,3.6000001
2023-01-16,Mullaitivu District,25.601664,13.575279,78.634766,0.5
2023-01-16,Nuwara Eliya District,14.754581,3.0457947,91.84449,9.5
2023-01-16,Polonnaruwa District,24.248917,5.0615454,87.70666,6.2999997
2023-01-16,Puttalam District,24.617918,9.195729,86.15337,13.400001
2023-01-16,Ratnapura district,24.539251,3.370118,87.64618,11.400002
2023-01-16,Trincomalee District,25.012917,9.510425,83.92741,3.5999994
2023-01-16,Vavuniya District,24.150421,9.757543,84.59516,2.2
2023-01-17,Ampara District,24.656916,7.2952323,84.69376,1.9000002
2023-01-17,Anuradhapura District,24.719831,9.422532,86.26548,4.4
2023-01-17,Badulla District,21.148668,5.939417,95.52206,3.6000004
